epoch,reward,quantile,trajectories
75,-989.0698221420325,0.2,1000
76,-983.3366866059632,0.2,1000
77,-1011.3426894102776,0.2,1000
78,-982.7359572973378,0.2,1000
79,-914.3734624395473,0.2,1000
80,-951.2973566025497,0.2,1000
81,-991.4011263433512,0.2,1000
82,-1021.4435311837088,0.2,1000
83,-1000.3792800296866,0.2,1000
84,-978.9123488502944,0.2,1000
85,-1012.5314966774833,0.2,1000
86,-998.8516711832083,0.2,1000
87,-1019.5707847168595,0.2,1000
88,-1023.5508441841569,0.2,1000
89,-999.9308234171099,0.2,1000
90,-998.582104624563,0.2,1000
91,-1032.2011217363179,0.2,1000
92,-1035.079970574582,0.2,1000
93,-1025.6271638971364,0.2,1000
94,-1031.4860077481162,0.2,1000
95,-1048.7044988388934,0.2,1000
96,-1023.3566694817803,0.2,1000
97,-1032.560947951185,0.2,1000
98,-1014.5982330588236,0.2,1000
99,-1028.4604535560065,0.2,1000
0,-1248.1893256314297,0.3,30
1,-1200.836638259616,0.3,30
2,-1169.560292037856,0.3,30
3,-1189.4561254908133,0.3,30
4,-1269.3791209997216,0.3,30
5,-1219.7271982612401,0.3,30
6,-1213.0587368575727,0.3,30
7,-1237.9550031407396,0.3,30
8,-1270.748080479112,0.3,30
9,-1217.071671079629,0.3,30
10,-1167.5140399856512,0.3,30
11,-1180.5851231915333,0.3,30
12,-1129.898865881149,0.3,30
13,-1121.0749149779183,0.3,30
14,-1095.7255906395083,0.3,30
15,-1134.9208187757329,0.3,30
16,-1124.2792583788344,0.3,30
17,-1119.0794954965838,0.3,30
18,-1120.6845588849617,0.3,30
19,-1158.58811592385,0.3,30
20,-1120.9752580694599,0.3,30
21,-1126.1574639722694,0.3,30
22,-1121.3239660789338,0.3,30
23,-1089.8033101788972,0.3,30
24,-1132.0183109560762,0.3,30
25,-1092.1039986076423,0.3,30
26,-1087.3557330307501,0.3,30
27,-1055.1833648760587,0.3,30
28,-1111.9041944913672,0.3,30
29,-1112.29725891847,0.3,30
30,-1114.8350035277624,0.3,30
31,-1095.2590113424937,0.3,30
32,-1084.0289991279365,0.3,30
33,-1122.2595177509997,0.3,30
34,-1072.5869209247262,0.3,30
35,-1123.4409726591502,0.3,30
36,-1103.7849736844948,0.3,30
37,-1102.6763509160362,0.3,30
38,-1121.126608965941,0.3,30
39,-1087.6181880410554,0.3,30
40,-1096.0339238484066,0.3,30
41,-1114.1353017282938,0.3,30
42,-1131.4281364608144,0.3,30
43,-1109.4060611859668,0.3,30
44,-1078.2300239729975,0.3,30
45,-1121.4857692670425,0.3,30
46,-1084.1305349398322,0.3,30
47,-1095.5573100908205,0.3,30
48,-1132.7911655396827,0.3,30
49,-1112.2196247018253,0.3,30
50,-1084.5805571993594,0.3,30
51,-1117.106606032554,0.3,30
52,-1119.9351904551245,0.3,30
53,-1123.3544569032915,0.3,30
54,-1103.5672465956488,0.3,30
55,-1094.9154505391439,0.3,30
56,-1107.0441215534615,0.3,30
57,-1122.1865649864274,0.3,30
58,-1087.74491459579,0.3,30
59,-1070.2090037993034,0.3,30
60,-1101.911941099447,0.3,30
61,-1086.5151893320353,0.3,30
62,-1050.8973961770141,0.3,30
63,-1090.2045466679454,0.3,30
64,-1080.8843448169196,0.3,30
65,-1095.750823097638,0.3,30
66,-1069.0624316275323,0.3,30
67,-1098.3455378629844,0.3,30
68,-1075.324271299009,0.3,30
69,-1048.8250801483891,0.3,30
70,-1085.0809146468296,0.3,30
71,-1062.0262996200072,0.3,30
72,-1073.1163680734885,0.3,30
73,-1068.1968779592898,0.3,30
74,-1060.3080384655582,0.3,30
75,-1064.7184898447006,0.3,30
76,-1092.1682565682393,0.3,30
77,-1079.9166792851602,0.3,30
78,-1080.0323737684098,0.3,30
79,-1098.4978186578094,0.3,30
80,-1101.8647312741434,0.3,30
81,-1049.3551695140634,0.3,30
82,-1048.271579001536,0.3,30
83,-1041.230954995675,0.3,30
84,-1077.2223736373364,0.3,30
85,-1060.1562039288222,0.3,30
86,-1081.7146418873983,0.3,30
87,-1074.083188551231,0.3,30
88,-1068.3236372013887,0.3,30
89,-1072.0906408605463,0.3,30
90,-1048.4030353882567,0.3,30
91,-1066.7043347939557,0.3,30
92,-1069.496485002491,0.3,30
93,-1098.2120276583673,0.3,30
94,-1072.6786031136085,0.3,30
95,-1078.7072100438156,0.3,30
96,-1094.1533994116921,0.3,30
97,-1070.0625504300522,0.3,30
98,-1103.0519341642153,0.3,30
99,-1077.9967986389413,0.3,30
0,-1305.8673663501766,0.3,100
1,-1329.245545233029,0.3,100
2,-1322.0282320848885,0.3,100
3,-1293.0199926566377,0.3,100
4,-1305.918068931352,0.3,100
5,-1269.049715470583,0.3,100
6,-1317.842505942849,0.3,100
7,-1207.8801685475153,0.3,100
8,-1257.2921361347214,0.3,100
9,-1327.4313711162354,0.3,100
10,-1210.981501343914,0.3,100
11,-1147.5674245274713,0.3,100
12,-1195.6580774796435,0.3,100
13,-1157.6428022871385,0.3,100
14,-1121.5306988165794,0.3,100
15,-1131.9104204664604,0.3,100
16,-1106.1212079409843,0.3,100
17,-1155.6584849491737,0.3,100
18,-1137.9675862058173,0.3,100
19,-1132.1547266369942,0.3,100
20,-1169.0955795176533,0.3,100
21,-1109.594163452019,0.3,100
22,-1138.874308857067,0.3,100
23,-1137.6598346246233,0.3,100
24,-1129.6850745001927,0.3,100
25,-1100.2546052952653,0.3,100
26,-1138.0531963652265,0.3,100
27,-1095.3277190654035,0.3,100
28,-1107.9895446943003,0.3,100
29,-1113.4369075957763,0.3,100
30,-1123.2813749924414,0.3,100
31,-1131.3236952449502,0.3,100
32,-1082.3241670899906,0.3,100
33,-1064.5416802937764,0.3,100
34,-1095.9721330422958,0.3,100
35,-1096.7655691951434,0.3,100
36,-1113.2736494990627,0.3,100
37,-1134.723258168484,0.3,100
38,-1127.8236615791745,0.3,100
39,-1109.0366827943826,0.3,100
40,-1128.5598068280658,0.3,100
41,-1113.7957014101892,0.3,100
42,-1107.4555094957013,0.3,100
43,-1114.8985523955605,0.3,100
44,-1118.456643770473,0.3,100
45,-1081.3901068301523,0.3,100
46,-1061.5390612571196,0.3,100
47,-1087.152217106988,0.3,100
48,-1064.331825452749,0.3,100
49,-1060.6788812748982,0.3,100
50,-1116.9752102006648,0.3,100
51,-1118.4106131346107,0.3,100
52,-1090.6669231883718,0.3,100
53,-1090.002508987799,0.3,100
54,-1060.171544266776,0.3,100
55,-1072.3498489781955,0.3,100
56,-1110.1259414646615,0.3,100
57,-1060.1910162472113,0.3,100
58,-1072.6535261967363,0.3,100
59,-1092.4848926629663,0.3,100
60,-1060.0283620567006,0.3,100
61,-1086.5125058386004,0.3,100
62,-1077.1487483757396,0.3,100
63,-1102.810407047592,0.3,100
64,-1115.3155603574921,0.3,100
65,-1101.7518151791803,0.3,100
66,-1056.0933388534509,0.3,100
67,-1062.8749007775061,0.3,100
68,-1080.5634447419284,0.3,100
69,-1124.469375416889,0.3,100
70,-1090.3346330257218,0.3,100
71,-1041.5227149995603,0.3,100
72,-1030.346111246492,0.3,100
73,-1057.6987860148047,0.3,100
74,-1073.2344190286537,0.3,100
75,-1048.8862385904094,0.3,100
76,-1098.661969968436,0.3,100
77,-1058.7403456763489,0.3,100
78,-1063.9291514229199,0.3,100
79,-1028.3695660325614,0.3,100
80,-1047.6182695521568,0.3,100
81,-1059.747583744823,0.3,100
82,-1059.730350887602,0.3,100
83,-1079.0918982168184,0.3,100
84,-1060.9791247645037,0.3,100
85,-1057.5915840282196,0.3,100
86,-1032.4290430088613,0.3,100
87,-1025.9510431426363,0.3,100
88,-1057.3959046701034,0.3,100
89,-1026.1220175720675,0.3,100
90,-1050.946506948646,0.3,100
91,-1056.5610858234913,0.3,100
92,-1024.8732126643629,0.3,100
93,-1042.6933589302032,0.3,100
94,-1029.0033527551209,0.3,100
95,-1053.8957225601616,0.3,100
96,-1041.858678710026,0.3,100
97,-1045.651563243235,0.3,100
98,-1040.6105009070438,0.3,100
99,-1049.510899722961,0.3,100
0,-1291.6461012367422,0.3,300
1,-1379.994231469222,0.3,300
2,-1362.0013160597173,0.3,300
3,-1360.4169762802496,0.3,300
4,-1328.3074225698747,0.3,300
5,-1337.9815119683042,0.3,300
6,-1307.5478623641893,0.3,300
7,-1304.5603562062618,0.3,300
8,-1329.834243372635,0.3,300
9,-1290.6174974863677,0.3,300
10,-1225.6922261244708,0.3,300
11,-1318.619761718798,0.3,300
12,-1230.1272862050187,0.3,300
13,-1204.1403494138033,0.3,300
14,-1180.3388616757356,0.3,300
15,-1249.4130817889536,0.3,300
16,-1240.9700345667143,0.3,300
17,-1207.0817607098618,0.3,300
18,-1261.266325147787,0.3,300
19,-1194.0969719067584,0.3,300
20,-1194.463069681312,0.3,300
21,-1204.758460437279,0.3,300
22,-1187.4206939920298,0.3,300
23,-1144.4963087710341,0.3,300
24,-1153.5237416287328,0.3,300
25,-1142.2503639244978,0.3,300
26,-1165.1120195081153,0.3,300
27,-1187.8342269262582,0.3,300
28,-1164.5595458930432,0.3,300
29,-1106.2206322182233,0.3,300
30,-1151.9352183310907,0.3,300
31,-1125.7714649623772,0.3,300
32,-1119.2762154711804,0.3,300
33,-1123.012251480886,0.3,300
34,-1090.848152475116,0.3,300
35,-1033.287577227597,0.3,300
36,-1037.7321025875283,0.3,300
37,-1068.2710686294301,0.3,300
38,-1086.1991530060864,0.3,300
39,-1002.0148744589059,0.3,300
40,-1054.631777642413,0.3,300
41,-972.4792740239727,0.3,300
42,-1011.4824585398679,0.3,300
43,-1023.7089707884193,0.3,300
44,-1015.1195979054605,0.3,300
45,-985.8684856858517,0.3,300
46,-1026.0326654272853,0.3,300
47,-1030.9846469884662,0.3,300
48,-1020.9591901996283,0.3,300
49,-987.9060400919402,0.3,300
50,-993.9857809335564,0.3,300
51,-1018.8815141201773,0.3,300
52,-1043.5409499230054,0.3,300
53,-966.1976321747783,0.3,300
54,-982.9088986212566,0.3,300
55,-1010.7343559311823,0.3,300
56,-993.2114182702467,0.3,300
57,-1059.0961618636604,0.3,300
58,-998.0959211108686,0.3,300
59,-971.9287997041503,0.3,300
60,-1019.7963502944195,0.3,300
61,-995.8924182686626,0.3,300
62,-1020.6242072519423,0.3,300
63,-1025.4164758301129,0.3,300
64,-1024.4512403987326,0.3,300
65,-1038.221366233307,0.3,300
66,-979.0033960626474,0.3,300
67,-987.9955549021976,0.3,300
68,-994.8058284628287,0.3,300
69,-978.5923340333492,0.3,300
70,-959.9482384287035,0.3,300
71,-982.668672288833,0.3,300
72,-961.9784743363988,0.3,300
73,-951.1393197326539,0.3,300
74,-966.8862778053383,0.3,300
75,-933.8551047916485,0.3,300
76,-909.8193814319663,0.3,300
77,-944.2851414651201,0.3,300
78,-961.3923053799792,0.3,300
79,-908.5201574347628,0.3,300
80,-932.9219991981679,0.3,300
81,-910.9798831251734,0.3,300
82,-889.696819793922,0.3,300
83,-936.2726345922109,0.3,300
84,-940.0050077633409,0.3,300
85,-909.4340509310986,0.3,300
86,-893.8872559347589,0.3,300
87,-847.1458042267951,0.3,300
88,-872.9947145601716,0.3,300
89,-916.612830835613,0.3,300
90,-918.7761721073339,0.3,300
91,-940.0930886076078,0.3,300
92,-882.5141393182873,0.3,300
93,-878.4187200159114,0.3,300
94,-887.4885051988308,0.3,300
95,-915.2135738983781,0.3,300
96,-922.2216788516644,0.3,300
97,-940.1145929800545,0.3,300
98,-955.3644281238812,0.3,300
99,-912.1230125017566,0.3,300
0,-1401.0617709044725,0.3,1000
1,-1418.0725036767544,0.3,1000
2,-1385.9139750120753,0.3,1000
3,-1352.8573857310178,0.3,1000
4,-1346.38320282944,0.3,1000
5,-1317.3021021281172,0.3,1000
6,-1270.9918907169751,0.3,1000
7,-1271.0326715601316,0.3,1000
8,-1241.708114716833,0.3,1000
9,-1217.9696475810554,0.3,1000
10,-1245.2313828443157,0.3,1000
11,-1155.4911645525756,0.3,1000
12,-1157.559687426669,0.3,1000
13,-1191.5389090170872,0.3,1000
14,-1148.9977148050484,0.3,1000
15,-1122.9047590489524,0.3,1000
16,-1097.8562784400303,0.3,1000
17,-1101.2942897694688,0.3,1000
18,-1121.0245108088855,0.3,1000
19,-1132.8536084101527,0.3,1000
20,-1129.5980995080365,0.3,1000
21,-1092.681493013029,0.3,1000
22,-1078.043799765466,0.3,1000
23,-1096.6652645361708,0.3,1000
24,-1083.9866319342289,0.3,1000
25,-1100.5633323228299,0.3,1000
26,-1090.0900424795461,0.3,1000
27,-1068.9225834959377,0.3,1000
28,-1066.0779976234126,0.3,1000
29,-1057.5670637219998,0.3,1000
30,-1046.0660533498772,0.3,1000
31,-1065.2758198284932,0.3,1000
32,-1086.9377279955575,0.3,1000
33,-1086.7817556637676,0.3,1000
34,-1075.9160862329259,0.3,1000
35,-1090.8056156831615,0.3,1000
36,-1032.0641914383511,0.3,1000
37,-1068.2614562427514,0.3,1000
38,-1050.225910102405,0.3,1000
39,-1045.2069377841021,0.3,1000
40,-1044.3757699922655,0.3,1000
41,-1042.2557484219897,0.3,1000
42,-1037.5407119597935,0.3,1000
43,-1045.6530876277848,0.3,1000
44,-1046.5548224834235,0.3,1000
45,-1043.5036159662322,0.3,1000
46,-1003.4252277783115,0.3,1000
47,-1038.4635011531605,0.3,1000
48,-1024.0530125572438,0.3,1000
49,-1016.75097158157,0.3,1000
50,-945.0234969053979,0.3,1000
51,-990.4937863195948,0.3,1000
52,-979.7697062792092,0.3,1000
53,-958.001759522313,0.3,1000
54,-944.8879461226154,0.3,1000
55,-960.5570825879932,0.3,1000
56,-949.5731865249178,0.3,1000
57,-889.1233010257091,0.3,1000
58,-877.9369008990999,0.3,1000
59,-874.9341334526043,0.3,1000
60,-915.3750661826595,0.3,1000
61,-909.1190281704221,0.3,1000
62,-895.0629827431258,0.3,1000
63,-897.1218563270576,0.3,1000
64,-877.724938847733,0.3,1000
65,-877.6871202850888,0.3,1000
66,-848.6275618932475,0.3,1000
67,-857.0325174223325,0.3,1000
68,-849.2696404123254,0.3,1000
69,-860.4766914570405,0.3,1000
70,-851.8192566575184,0.3,1000
71,-845.1400470766129,0.3,1000
72,-782.0401280512335,0.3,1000
73,-791.8221665665534,0.3,1000
74,-819.9203001952145,0.3,1000
75,-850.9115798022375,0.3,1000
76,-804.4165954513296,0.3,1000
77,-752.9810403226153,0.3,1000
78,-794.1349308188765,0.3,1000
79,-845.7317364983487,0.3,1000
80,-769.4423979498087,0.3,1000
81,-775.6303641490456,0.3,1000
82,-778.3411237364751,0.3,1000
83,-748.5984366326685,0.3,1000
84,-716.0692368331573,0.3,1000
85,-711.1505379627254,0.3,1000
86,-735.8251153015424,0.3,1000
87,-730.6397645024455,0.3,1000
88,-720.8084268757725,0.3,1000
89,-675.2985987409977,0.3,1000
90,-694.4045165094254,0.3,1000
91,-736.2968075169738,0.3,1000
92,-707.8476876480809,0.3,1000
93,-665.2907064391391,0.3,1000
94,-653.4655582340137,0.3,1000
95,-702.2656631142911,0.3,1000
96,-680.7131112956167,0.3,1000
97,-695.6954277627456,0.3,1000
98,-669.8633002077129,0.3,1000
99,-651.0441548614442,0.3,1000
0,-1340.8319754406673,0.4,30
1,-1299.3261558583586,0.4,30
2,-1321.0390894841084,0.4,30
3,-1213.8726896645076,0.4,30
4,-1195.6260587022214,0.4,30
5,-1202.4998709495164,0.4,30
6,-1257.0542131208365,0.4,30
7,-1233.2327678357362,0.4,30
8,-1270.7590119859797,0.4,30
9,-1198.2124736441249,0.4,30
10,-1187.2083497808703,0.4,30
11,-1166.2563131651289,0.4,30
12,-1126.592526811723,0.4,30
13,-1138.4888562217434,0.4,30
14,-1126.5726838390442,0.4,30
15,-1125.5078379278386,0.4,30
16,-1101.5495326049838,0.4,30
17,-1086.398023480877,0.4,30
18,-1113.0898782588422,0.4,30
19,-1093.5470217985085,0.4,30
20,-1086.0621464994956,0.4,30
21,-1063.2580271275685,0.4,30
22,-1085.3120814774597,0.4,30
23,-1098.5513139833952,0.4,30
24,-1078.7336615439285,0.4,30
25,-1103.294997409647,0.4,30
26,-1041.5873332649917,0.4,30
27,-1070.8037714557065,0.4,30
28,-1089.9947553156758,0.4,30
29,-1073.050053953523,0.4,30
30,-1063.9674951668976,0.4,30
31,-1080.2650646355726,0.4,30
32,-1104.483957094793,0.4,30
33,-1109.5018470541454,0.4,30
34,-1093.601963160831,0.4,30
35,-1096.3540333686865,0.4,30
36,-1083.2640857075617,0.4,30
37,-1108.3020226813712,0.4,30
38,-1082.0915684922527,0.4,30
39,-1097.740240410509,0.4,30
40,-1065.1483213281897,0.4,30
41,-1057.772918052448,0.4,30
42,-1065.5225538121474,0.4,30
43,-1067.6233649590731,0.4,30
44,-1053.1016980217232,0.4,30
45,-1014.523532960762,0.4,30
46,-1042.6060632343824,0.4,30
47,-1043.2150368929535,0.4,30
48,-1056.1867993808626,0.4,30
49,-1020.6566255175105,0.4,30
50,-1019.7265749165629,0.4,30
51,-1056.280001373663,0.4,30
52,-1055.4830206794652,0.4,30
53,-1090.268126133573,0.4,30
54,-1064.9696888203682,0.4,30
55,-1065.3234900586917,0.4,30
56,-1033.308278872184,0.4,30
57,-1023.1918589072673,0.4,30
58,-1041.7304334070734,0.4,30
59,-1063.2845250707715,0.4,30
60,-1110.0549356535337,0.4,30
61,-1110.093450241499,0.4,30
62,-1063.0247306519589,0.4,30
63,-1066.4854392876266,0.4,30
64,-1077.3016818844558,0.4,30
65,-1049.9017730714006,0.4,30
66,-1029.3589413556124,0.4,30
67,-1057.083139655227,0.4,30
68,-1027.626889931143,0.4,30
69,-1037.512936838405,0.4,30
70,-1018.7260590474668,0.4,30
71,-965.660842636173,0.4,30
72,-1001.8732204562939,0.4,30
73,-981.9991474821618,0.4,30
74,-999.3622334636281,0.4,30
75,-950.6882136902327,0.4,30
76,-990.9120779838427,0.4,30
77,-1013.0825291811809,0.4,30
78,-987.0064887187259,0.4,30
79,-1014.7710534358445,0.4,30
80,-1012.7151828195168,0.4,30
81,-1003.1572821723981,0.4,30
82,-958.8780156766002,0.4,30
83,-985.9114060649664,0.4,30
84,-952.5612318613155,0.4,30
85,-941.6652840970825,0.4,30
86,-949.9762736524522,0.4,30
87,-974.6400904344715,0.4,30
88,-945.7281747661602,0.4,30
89,-932.3967623642425,0.4,30
90,-983.2233486870074,0.4,30
91,-966.5095625866015,0.4,30
92,-993.9358176389145,0.4,30
93,-971.2625136786219,0.4,30
94,-984.3729193959665,0.4,30
95,-981.8128284063325,0.4,30
96,-968.3508646095355,0.4,30
97,-949.9256995546399,0.4,30
98,-961.7609340302494,0.4,30
99,-954.3864306402237,0.4,30
0,-1212.274759557706,0.4,100
1,-1186.0085294921869,0.4,100
2,-1139.7522671771212,0.4,100
3,-1119.9957948511237,0.4,100
4,-1098.6218730183675,0.4,100
5,-1116.5281667910917,0.4,100
6,-1165.9771118119697,0.4,100
7,-1130.8552683068403,0.4,100
8,-1111.8761509542119,0.4,100
9,-1086.7036490573175,0.4,100
10,-1088.7405560855696,0.4,100
11,-1084.2085007866438,0.4,100
12,-1077.8258792791278,0.4,100
13,-1090.1619737187343,0.4,100
14,-1064.7498130229087,0.4,100
15,-1093.018135829862,0.4,100
16,-1093.2467213644636,0.4,100
17,-1096.9605792290283,0.4,100
18,-1162.386189578919,0.4,100
19,-1040.0104498013432,0.4,100
20,-1082.4607116409068,0.4,100
21,-1050.8213835164522,0.4,100
22,-1084.6557535799107,0.4,100
23,-1068.9583965461213,0.4,100
24,-1066.7063337501434,0.4,100
25,-1067.7145068688026,0.4,100
26,-1081.787257453045,0.4,100
27,-1082.224732366412,0.4,100
28,-1065.4993528130594,0.4,100
29,-1075.47855457137,0.4,100
30,-1044.4599135646322,0.4,100
31,-1068.5019383498986,0.4,100
32,-1063.4404009027346,0.4,100
33,-1045.3832930345845,0.4,100
34,-1079.6692320597508,0.4,100
35,-1055.3215219855513,0.4,100
36,-1052.2936099050312,0.4,100
37,-1018.8855376561107,0.4,100
38,-1018.725056603709,0.4,100
39,-1034.590080658089,0.4,100
40,-1028.5745014575436,0.4,100
41,-1012.4076280265549,0.4,100
42,-1033.2824197966686,0.4,100
43,-999.4150093271223,0.4,100
44,-1037.4999571425242,0.4,100
45,-1062.6875775980564,0.4,100
46,-1064.4248750971026,0.4,100
47,-1061.0866563745037,0.4,100
48,-1030.5291206917404,0.4,100
49,-1005.0644279600896,0.4,100
50,-999.0703143729733,0.4,100
51,-980.6233648585087,0.4,100
52,-976.7528477626379,0.4,100
53,-974.0671244856071,0.4,100
54,-1051.2169561262936,0.4,100
55,-987.1296481372734,0.4,100
56,-985.148964286837,0.4,100
57,-1002.7535241897932,0.4,100
58,-962.0513259349896,0.4,100
59,-978.4332543064596,0.4,100
60,-1002.3610564577517,0.4,100
61,-1005.5281623839836,0.4,100
62,-989.1036583271541,0.4,100
63,-993.7869965958195,0.4,100
64,-986.3666869827061,0.4,100
65,-978.6023227521326,0.4,100
66,-990.5269158978895,0.4,100
67,-997.3614463837471,0.4,100
68,-971.6143416243399,0.4,100
69,-1011.3051143229318,0.4,100
70,-979.3947597939646,0.4,100
71,-959.0073013999896,0.4,100
72,-966.5286194389827,0.4,100
73,-981.1817577378149,0.4,100
74,-1003.9521465126788,0.4,100
75,-989.9416416159653,0.4,100
76,-969.6551454628193,0.4,100
77,-973.8484534230648,0.4,100
78,-973.5922504730393,0.4,100
79,-964.4272665874267,0.4,100
80,-950.3176056478833,0.4,100
81,-942.4273630350403,0.4,100
82,-938.7747469449944,0.4,100
83,-968.2928719468515,0.4,100
84,-968.7538352431866,0.4,100
85,-964.1003590294224,0.4,100
86,-959.3887215324997,0.4,100
87,-961.2261811677984,0.4,100
88,-976.3384423786547,0.4,100
89,-959.7758252362623,0.4,100
90,-959.2823972439567,0.4,100
91,-944.0066571505116,0.4,100
92,-951.6173147429658,0.4,100
93,-950.6386681854435,0.4,100
94,-951.4786808837282,0.4,100
95,-950.0124068276938,0.4,100
96,-934.7596094763995,0.4,100
97,-921.1655891390724,0.4,100
98,-930.2927198271714,0.4,100
99,-912.1765001637885,0.4,100
0,-1345.9489217402247,0.4,300
1,-1316.0580514671608,0.4,300
2,-1327.5363133092098,0.4,300
3,-1330.3035847590318,0.4,300
4,-1346.737626814687,0.4,300
5,-1340.3699234084768,0.4,300
6,-1285.2621788957863,0.4,300
7,-1268.9973668700418,0.4,300
8,-1273.5080558255106,0.4,300
9,-1203.236990406953,0.4,300
10,-1230.537117678876,0.4,300
11,-1163.5940557819708,0.4,300
12,-1167.2842007370336,0.4,300
13,-1152.4162158764757,0.4,300
14,-1138.031638745034,0.4,300
15,-1116.3521909332565,0.4,300
16,-1119.3726966646002,0.4,300
17,-1090.95005684672,0.4,300
18,-1099.1393853370835,0.4,300
19,-1066.373461300925,0.4,300
20,-1089.631110858805,0.4,300
21,-1086.3905850264755,0.4,300
22,-1095.3963198142396,0.4,300
23,-1093.746398047249,0.4,300
24,-1097.0427396348894,0.4,300
25,-1085.9355787466768,0.4,300
26,-1081.392296717702,0.4,300
27,-1037.2949567209,0.4,300
28,-1099.012690999187,0.4,300
29,-1056.2053812753988,0.4,300
30,-1053.2051500852535,0.4,300
31,-1086.0040124907484,0.4,300
32,-1049.039841539177,0.4,300
33,-1020.6260973511347,0.4,300
34,-1034.4438411035958,0.4,300
35,-995.2120141905029,0.4,300
36,-1031.779419656549,0.4,300
37,-990.3754522172779,0.4,300
38,-975.1904335751345,0.4,300
39,-961.1722904008125,0.4,300
40,-976.4329074638583,0.4,300
41,-979.2973460933804,0.4,300
42,-949.612985336043,0.4,300
43,-916.9773445295392,0.4,300
44,-924.6210322701074,0.4,300
45,-904.8158613189563,0.4,300
46,-938.8910148584265,0.4,300
47,-903.9192798056937,0.4,300
48,-916.8254355396004,0.4,300
49,-937.5455872064933,0.4,300
50,-924.5737456213378,0.4,300
51,-943.0409009337495,0.4,300
52,-968.1618470255931,0.4,300
53,-963.8159976525825,0.4,300
54,-928.7457061689634,0.4,300
55,-971.6374406114736,0.4,300
56,-954.3278949835485,0.4,300
57,-948.0011631871728,0.4,300
58,-982.3666532004864,0.4,300
59,-934.4994705009645,0.4,300
60,-907.4459813870631,0.4,300
61,-878.1022134684697,0.4,300
62,-922.9579727846213,0.4,300
63,-923.0672225771443,0.4,300
64,-917.4407471827404,0.4,300
65,-938.2439967552019,0.4,300
66,-937.4503368730359,0.4,300
67,-972.5343942167239,0.4,300
68,-944.8759425656258,0.4,300
69,-924.9254244740926,0.4,300
70,-961.4310197427792,0.4,300
71,-948.0106941683491,0.4,300
72,-945.0302715780541,0.4,300
73,-956.2021815912107,0.4,300
74,-946.0168980157773,0.4,300
75,-951.9500300603853,0.4,300
76,-870.622080740421,0.4,300
77,-846.7092297909409,0.4,300
78,-871.1073136294099,0.4,300
79,-846.3648071128711,0.4,300
80,-910.9160747783233,0.4,300
81,-873.43204563697,0.4,300
82,-892.172365128689,0.4,300
83,-883.1857963060762,0.4,300
84,-870.6703247570264,0.4,300
85,-844.6424043511612,0.4,300
86,-880.5514190263034,0.4,300
87,-872.0130413126909,0.4,300
88,-840.451606842489,0.4,300
89,-842.0982151220352,0.4,300
90,-878.7263612641549,0.4,300
91,-859.642508478053,0.4,300
92,-866.4156440364549,0.4,300
93,-866.2951760193619,0.4,300
94,-847.3242782737633,0.4,300
95,-847.1750798075147,0.4,300
96,-871.9440627258502,0.4,300
97,-848.7075640728394,0.4,300
98,-826.78329651173,0.4,300
99,-860.7801319381729,0.4,300
0,-1437.0735130127046,0.4,1000
1,-1407.7120876479735,0.4,1000
2,-1413.9268738898975,0.4,1000
3,-1410.4854320178968,0.4,1000
4,-1392.0843888073723,0.4,1000
5,-1318.475328627453,0.4,1000
6,-1271.928641266475,0.4,1000
7,-1242.1587465684697,0.4,1000
8,-1198.9034061735967,0.4,1000
9,-1188.7196496597428,0.4,1000
10,-1142.9139581633326,0.4,1000
11,-1264.5027170934418,0.4,1000
12,-1226.2964597757837,0.4,1000
13,-1141.1800911640614,0.4,1000
14,-1155.7268628341847,0.4,1000
15,-1102.583090280462,0.4,1000
16,-1114.2982209489244,0.4,1000
17,-1078.0726648299046,0.4,1000
18,-1101.453722753223,0.4,1000
19,-1116.0216969398555,0.4,1000
20,-1024.0567322677152,0.4,1000
21,-1036.7797806252338,0.4,1000
22,-1048.9620521247505,0.4,1000
23,-1026.8371506237334,0.4,1000
24,-979.4506305285076,0.4,1000
25,-921.4491365717741,0.4,1000
26,-997.177752457122,0.4,1000
27,-961.0479473179465,0.4,1000
28,-947.0625000186227,0.4,1000
29,-994.4093865178629,0.4,1000
30,-902.3848730833333,0.4,1000
31,-936.3060787251967,0.4,1000
32,-958.9643233163256,0.4,1000
33,-930.2528000357623,0.4,1000
34,-912.6620774266951,0.4,1000
35,-959.1339616706966,0.4,1000
36,-986.6311421181133,0.4,1000
37,-922.8716106560739,0.4,1000
38,-932.1894602189818,0.4,1000
39,-945.7242620852397,0.4,1000
40,-964.7959194886853,0.4,1000
41,-942.1046133133137,0.4,1000
42,-935.9485445650315,0.4,1000
43,-914.2701146391686,0.4,1000
44,-918.0941834994712,0.4,1000
45,-892.9671444262756,0.4,1000
46,-889.138347937731,0.4,1000
47,-824.4361977605025,0.4,1000
48,-893.7545264522976,0.4,1000
49,-915.8177591511289,0.4,1000
50,-874.6834699778789,0.4,1000
51,-808.0022577404036,0.4,1000
52,-878.2200839152139,0.4,1000
53,-784.4750058638964,0.4,1000
54,-820.416431410178,0.4,1000
55,-798.8202944103496,0.4,1000
56,-874.7507073692442,0.4,1000
57,-780.1648269342387,0.4,1000
58,-724.3849907486325,0.4,1000
59,-832.3641295101937,0.4,1000
60,-716.7425303132401,0.4,1000
61,-714.5670383216393,0.4,1000
62,-752.5467334467388,0.4,1000
